,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,n_estimators,error
492,0.2,1,1,0.6,0.6,500,15.10628997618298
493,0.2,1,1,0.6,0.6,600,15.069254606477475
494,0.2,1,1,0.6,0.6,700,14.13416538840881
495,0.2,1,1,0.6,0.6,800,14.786548500381603
496,0.2,1,1,0.6,0.6,900,15.186890223488932
497,0.2,1,1,0.6,0.6,1000,14.928187368719843
498,0.2,1,1,0.6,0.8,500,14.917020204368537
499,0.2,1,1,0.6,0.8,600,14.794745337912541
500,0.2,1,1,0.6,0.8,700,14.459013992884223
501,0.2,1,1,0.6,0.8,800,14.766759848852928
502,0.2,1,1,0.6,0.8,900,14.943452969738997
503,0.2,1,1,0.6,0.8,1000,15.085597417988554
504,0.2,1,2,0.1,0.4,500,28.03033031646803
505,0.2,1,2,0.1,0.4,600,26.649951126692784
506,0.2,1,2,0.1,0.4,700,28.58253002897394
507,0.2,1,2,0.1,0.4,800,27.128716411211922
508,0.2,1,2,0.1,0.4,900,25.181756097755496
509,0.2,1,2,0.1,0.4,1000,24.835199555233935
510,0.2,1,2,0.1,0.6,500,24.343964900397506
511,0.2,1,2,0.1,0.6,600,23.050163788239054
512,0.2,1,2,0.1,0.6,700,22.543946284644058
513,0.2,1,2,0.1,0.6,800,21.523691581926514
514,0.2,1,2,0.1,0.6,900,18.88676673882861
515,0.2,1,2,0.1,0.6,1000,18.41081552659353
516,0.2,1,2,0.1,0.8,500,27.000962889035982
517,0.2,1,2,0.1,0.8,600,24.165117700688093
518,0.2,1,2,0.1,0.8,700,21.19547880514933
519,0.2,1,2,0.1,0.8,800,19.846418059151382
520,0.2,1,2,0.1,0.8,900,17.640331262077932
521,0.2,1,2,0.1,0.8,1000,17.286905270799206
522,0.2,1,2,0.2,0.4,500,17.27585370097444
523,0.2,1,2,0.2,0.4,600,16.324563005882595
524,0.2,1,2,0.2,0.4,700,16.112480408442394
525,0.2,1,2,0.2,0.4,800,15.679362328034932
526,0.2,1,2,0.2,0.4,900,15.497052782796784
527,0.2,1,2,0.2,0.4,1000,15.065595644653673
528,0.2,1,2,0.2,0.6,500,15.95122820295709
529,0.2,1,2,0.2,0.6,600,15.199638477182853
530,0.2,1,2,0.2,0.6,700,14.996465492337306
531,0.2,1,2,0.2,0.6,800,14.935844501986761
532,0.2,1,2,0.2,0.6,900,14.943357784475957
533,0.2,1,2,0.2,0.6,1000,14.611456580882209
534,0.2,1,2,0.2,0.8,500,15.682169570905808
535,0.2,1,2,0.2,0.8,600,14.66152270782137
536,0.2,1,2,0.2,0.8,700,14.731376611190203
537,0.2,1,2,0.2,0.8,800,14.303432857553428
538,0.2,1,2,0.2,0.8,900,14.631603837864438
539,0.2,1,2,0.2,0.8,1000,14.939031647508182
540,0.2,1,2,0.5,0.4,500,15.272221189584684
541,0.2,1,2,0.5,0.4,600,14.753833149897918
542,0.2,1,2,0.5,0.4,700,14.78345085778863
543,0.2,1,2,0.5,0.4,800,15.131174109080982
544,0.2,1,2,0.5,0.4,900,14.73347510497536
545,0.2,1,2,0.5,0.4,1000,15.052047203425468
546,0.2,1,2,0.5,0.6,500,14.85957263827739
547,0.2,1,2,0.5,0.6,600,14.72174763602125
548,0.2,1,2,0.5,0.6,700,14.49833169041169
549,0.2,1,2,0.5,0.6,800,14.634612012354902
550,0.2,1,2,0.5,0.6,900,14.742339120150874
551,0.2,1,2,0.5,0.6,1000,15.190470671818355
552,0.2,1,2,0.5,0.8,500,15.05603387816776
553,0.2,1,2,0.5,0.8,600,14.61708823548039
554,0.2,1,2,0.5,0.8,700,14.615165404884756
555,0.2,1,2,0.5,0.8,800,14.814209018667187
556,0.2,1,2,0.5,0.8,900,14.830464909650102
557,0.2,1,2,0.5,0.8,1000,15.067738628639098
558,0.2,1,2,0.6,0.4,500,14.95157127698338
559,0.2,1,2,0.6,0.4,600,14.697080853455262
560,0.2,1,2,0.6,0.4,700,14.440867123732655
561,0.2,1,2,0.6,0.4,800,14.849747852741842
562,0.2,1,2,0.6,0.4,900,14.735720277218608
563,0.2,1,2,0.6,0.4,1000,14.781276872227949
564,0.2,1,2,0.6,0.6,500,14.85962396684846
565,0.2,1,2,0.6,0.6,600,14.784745082991456
566,0.2,1,2,0.6,0.6,700,14.509404698195754
567,0.2,1,2,0.6,0.6,800,14.80416779938462
568,0.2,1,2,0.6,0.6,900,14.461618151061385
569,0.2,1,2,0.6,0.6,1000,14.959867148149781
570,0.2,1,2,0.6,0.8,500,14.868162235633585
571,0.2,1,2,0.6,0.8,600,14.637032473531427
572,0.2,1,2,0.6,0.8,700,14.56335527481263
573,0.2,1,2,0.6,0.8,800,14.851477881492526
574,0.2,1,2,0.6,0.8,900,14.711668126228371
575,0.2,1,2,0.6,0.8,1000,14.877699072468875
576,0.2,1,3,0.1,0.4,500,34.29435014136567
577,0.2,1,3,0.1,0.4,600,31.959413832228986
578,0.2,1,3,0.1,0.4,700,36.48161407839124
579,0.2,1,3,0.1,0.4,800,34.26965981584401
580,0.2,1,3,0.1,0.4,900,31.98744615979851
581,0.2,1,3,0.1,0.4,1000,31.97873664477418
582,0.2,1,3,0.1,0.6,500,33.58230145579871
583,0.2,1,3,0.1,0.6,600,31.633080649996263
584,0.2,1,3,0.1,0.6,700,34.94281560835296
585,0.2,1,3,0.1,0.6,800,33.537378981450374
586,0.2,1,3,0.1,0.6,900,31.725556102124163
587,0.2,1,3,0.1,0.6,1000,31.90798959981283
588,0.2,1,3,0.1,0.8,500,32.82634853291374
589,0.2,1,3,0.1,0.8,600,31.187109478403897
590,0.2,1,3,0.1,0.8,700,34.24691669157703
591,0.2,1,3,0.1,0.8,800,32.89158853400486
592,0.2,1,3,0.1,0.8,900,31.41453130790672
593,0.2,1,3,0.1,0.8,1000,31.532193912774567
594,0.2,1,3,0.2,0.4,500,32.2351736935255
595,0.2,1,3,0.2,0.4,600,32.084352171511114
596,0.2,1,3,0.2,0.4,700,32.43190990099484
597,0.2,1,3,0.2,0.4,800,31.51569878350755
598,0.2,1,3,0.2,0.4,900,30.905365146145453
599,0.2,1,3,0.2,0.4,1000,31.455624782296546
600,0.2,1,3,0.2,0.6,500,29.873487842873242
601,0.2,1,3,0.2,0.6,600,31.35267444719889
602,0.2,1,3,0.2,0.6,700,31.334354993217804
603,0.2,1,3,0.2,0.6,800,31.057150570332627
604,0.2,1,3,0.2,0.6,900,30.281641725077936
605,0.2,1,3,0.2,0.6,1000,30.023744668215393
606,0.2,1,3,0.2,0.8,500,31.11808865464752
607,0.2,1,3,0.2,0.8,600,32.59724201378123
608,0.2,1,3,0.2,0.8,700,32.54409807847808
609,0.2,1,3,0.2,0.8,800,32.047739968931864
610,0.2,1,3,0.2,0.8,900,30.07165654386597
611,0.2,1,3,0.2,0.8,1000,30.84898276963784
612,0.2,1,3,0.5,0.4,500,22.96414575437393
613,0.2,1,3,0.5,0.4,600,21.892952661911597
614,0.2,1,3,0.5,0.4,700,20.749257858546606
615,0.2,1,3,0.5,0.4,800,20.894027469013622
616,0.2,1,3,0.5,0.4,900,20.064617983453726
617,0.2,1,3,0.5,0.4,1000,20.044633043141218
618,0.2,1,3,0.5,0.6,500,20.247205332058087
619,0.2,1,3,0.5,0.6,600,19.63280682720346
620,0.2,1,3,0.5,0.6,700,18.69894619475382
621,0.2,1,3,0.5,0.6,800,19.230042455192212
622,0.2,1,3,0.5,0.6,900,18.59475031958505
623,0.2,1,3,0.5,0.6,1000,18.420345374071623
624,0.2,1,3,0.5,0.8,500,19.55232437623995
625,0.2,1,3,0.5,0.8,600,19.024525902600853
626,0.2,1,3,0.5,0.8,700,18.366113774811303
627,0.2,1,3,0.5,0.8,800,19.02482007927374
628,0.2,1,3,0.5,0.8,900,18.50493558018356
629,0.2,1,3,0.5,0.8,1000,18.34033223733872
630,0.2,1,3,0.6,0.4,500,20.65614077594911
631,0.2,1,3,0.6,0.4,600,19.90915154141615
632,0.2,1,3,0.6,0.4,700,19.033169876150005
633,0.2,1,3,0.6,0.4,800,19.44045482646475
634,0.2,1,3,0.6,0.4,900,18.81881740384696
635,0.2,1,3,0.6,0.4,1000,18.592176725400712
636,0.2,1,3,0.6,0.6,500,19.12520900214818
637,0.2,1,3,0.6,0.6,600,18.545188522127724
638,0.2,1,3,0.6,0.6,700,18.258015405737083
639,0.2,1,3,0.6,0.6,800,18.58490077573443
640,0.2,1,3,0.6,0.6,900,18.212808174176573
641,0.2,1,3,0.6,0.6,1000,18.20955487273555
642,0.2,1,3,0.6,0.8,500,18.976213678838658
643,0.2,1,3,0.6,0.8,600,18.314743329225486
644,0.2,1,3,0.6,0.8,700,18.185844670330393
645,0.2,1,3,0.6,0.8,800,18.464357210327197
646,0.2,1,3,0.6,0.8,900,18.219878393815243
647,0.2,1,3,0.6,0.8,1000,18.417591252966886
648,0.2,2,1,0.1,0.4,500,14.12656105506731
649,0.2,2,1,0.1,0.4,600,14.219516228136875
650,0.2,2,1,0.1,0.4,700,15.290344197922849
651,0.2,2,1,0.1,0.4,800,14.774558128469478
652,0.2,2,1,0.1,0.4,900,14.267146882601276
653,0.2,2,1,0.1,0.4,1000,14.441196759034629
654,0.2,2,1,0.1,0.6,500,14.4255463811169
655,0.2,2,1,0.1,0.6,600,13.381699374011005
656,0.2,2,1,0.1,0.6,700,13.749574902093459
657,0.2,2,1,0.1,0.6,800,13.505814181468507
658,0.2,2,1,0.1,0.6,900,12.980100961444812
659,0.2,2,1,0.1,0.6,1000,12.722891897410664
660,0.2,2,1,0.1,0.8,500,13.06801235072098
661,0.2,2,1,0.1,0.8,600,12.645182928641455
662,0.2,2,1,0.1,0.8,700,12.722103064426433
663,0.2,2,1,0.1,0.8,800,12.287152127924008
664,0.2,2,1,0.1,0.8,900,12.305755695308079
665,0.2,2,1,0.1,0.8,1000,11.584909105628036
666,0.2,2,1,0.2,0.4,500,15.748775999211214
667,0.2,2,1,0.2,0.4,600,15.02505826746547
668,0.2,2,1,0.2,0.4,700,14.932170129958381
669,0.2,2,1,0.2,0.4,800,15.251128610163343
670,0.2,2,1,0.2,0.4,900,14.878484472553275
671,0.2,2,1,0.2,0.4,1000,14.818219479882266
672,0.2,2,1,0.2,0.6,500,12.560892187372765
673,0.2,2,1,0.2,0.6,600,11.594014278553429
674,0.2,2,1,0.2,0.6,700,11.716978817268433
675,0.2,2,1,0.2,0.6,800,11.56447312862614
676,0.2,2,1,0.2,0.6,900,11.765104958462148
677,0.2,2,1,0.2,0.6,1000,11.727198783550035
678,0.2,2,1,0.2,0.8,500,12.034995258363844
679,0.2,2,1,0.2,0.8,600,11.631278298119955
680,0.2,2,1,0.2,0.8,700,12.226036697257387
681,0.2,2,1,0.2,0.8,800,12.00640675370619
682,0.2,2,1,0.2,0.8,900,12.201659878170474
683,0.2,2,1,0.2,0.8,1000,12.056274366712504
684,0.2,2,1,0.5,0.4,500,15.162512873996228
685,0.2,2,1,0.5,0.4,600,14.3530280405641
686,0.2,2,1,0.5,0.4,700,14.538057069551412
687,0.2,2,1,0.5,0.4,800,14.626460453887509
688,0.2,2,1,0.5,0.4,900,15.177585696774138
689,0.2,2,1,0.5,0.4,1000,15.099087220853004
690,0.2,2,1,0.5,0.6,500,11.882115750982331
691,0.2,2,1,0.5,0.6,600,11.871850527261184
692,0.2,2,1,0.5,0.6,700,11.854851646934891
693,0.2,2,1,0.5,0.6,800,11.8498403564195
694,0.2,2,1,0.5,0.6,900,12.054260413031807
695,0.2,2,1,0.5,0.6,1000,12.201998051641366
696,0.2,2,1,0.5,0.8,500,11.592878218200806
697,0.2,2,1,0.5,0.8,600,11.61434941533673
698,0.2,2,1,0.5,0.8,700,12.108716176210441
699,0.2,2,1,0.5,0.8,800,12.291635789389664
700,0.2,2,1,0.5,0.8,900,12.59399157402429
701,0.2,2,1,0.5,0.8,1000,12.726329880416694
702,0.2,2,1,0.6,0.4,500,15.099030915340785
703,0.2,2,1,0.6,0.4,600,14.497093883843611
704,0.2,2,1,0.6,0.4,700,14.42319905615927
705,0.2,2,1,0.6,0.4,800,14.675585868393638
706,0.2,2,1,0.6,0.4,900,15.184380140215872
707,0.2,2,1,0.6,0.4,1000,15.042875972903062
708,0.2,2,1,0.6,0.6,500,11.866795146279742
709,0.2,2,1,0.6,0.6,600,11.949563820645414
710,0.2,2,1,0.6,0.6,700,12.075066981624097
711,0.2,2,1,0.6,0.6,800,12.100255349483797
712,0.2,2,1,0.6,0.6,900,12.285729407508477
713,0.2,2,1,0.6,0.6,1000,12.36208424436738
714,0.2,2,1,0.6,0.8,500,12.616644989965165
715,0.2,2,1,0.6,0.8,600,12.840900903458174
716,0.2,2,1,0.6,0.8,700,13.139601349122836
717,0.2,2,1,0.6,0.8,800,13.327745312740435
718,0.2,2,1,0.6,0.8,900,13.631299150856123
719,0.2,2,1,0.6,0.8,1000,13.751247402895437
720,0.2,2,2,0.1,0.4,500,28.03033031646803
721,0.2,2,2,0.1,0.4,600,26.649951126692784
722,0.2,2,2,0.1,0.4,700,28.58253002897394
723,0.2,2,2,0.1,0.4,800,27.128716411211922
724,0.2,2,2,0.1,0.4,900,25.181756097755496
725,0.2,2,2,0.1,0.4,1000,24.835199555233935
726,0.2,2,2,0.1,0.6,500,24.313338683885583
727,0.2,2,2,0.1,0.6,600,23.00044931327063
728,0.2,2,2,0.1,0.6,700,22.39120231117861
729,0.2,2,2,0.1,0.6,800,21.413332580903926
730,0.2,2,2,0.1,0.6,900,18.833771437844614
731,0.2,2,2,0.1,0.6,1000,18.33905545334371
732,0.2,2,2,0.1,0.8,500,26.85055137700871
733,0.2,2,2,0.1,0.8,600,24.064860456917845
734,0.2,2,2,0.1,0.8,700,21.141335271894903
735,0.2,2,2,0.1,0.8,800,19.689778865029385
736,0.2,2,2,0.1,0.8,900,17.564696182787586
737,0.2,2,2,0.1,0.8,1000,17.293240097338142
738,0.2,2,2,0.2,0.4,500,17.437283977434614
739,0.2,2,2,0.2,0.4,600,16.42666105327859
740,0.2,2,2,0.2,0.4,700,16.20360596903926
741,0.2,2,2,0.2,0.4,800,15.767413119087387
742,0.2,2,2,0.2,0.4,900,15.729918461396492
743,0.2,2,2,0.2,0.4,1000,15.127072569676953
744,0.2,2,2,0.2,0.6,500,16.006907593079237
745,0.2,2,2,0.2,0.6,600,15.036926708580618
746,0.2,2,2,0.2,0.6,700,14.77883812962292
747,0.2,2,2,0.2,0.6,800,14.706740731506661
748,0.2,2,2,0.2,0.6,900,14.760439904479464
749,0.2,2,2,0.2,0.6,1000,14.500257466959322
750,0.2,2,2,0.2,0.8,500,15.523754988217899
751,0.2,2,2,0.2,0.8,600,14.250337491208985
752,0.2,2,2,0.2,0.8,700,14.226064316073808
753,0.2,2,2,0.2,0.8,800,13.559267517319018
754,0.2,2,2,0.2,0.8,900,13.491804398880467
755,0.2,2,2,0.2,0.8,1000,13.594131341535974
756,0.2,2,2,0.5,0.4,500,15.167578126074378
757,0.2,2,2,0.5,0.4,600,14.704814429090606
758,0.2,2,2,0.5,0.4,700,14.641963414565183
759,0.2,2,2,0.5,0.4,800,15.263565704545139
760,0.2,2,2,0.5,0.4,900,15.019520043695637
761,0.2,2,2,0.5,0.4,1000,15.166570092958983
762,0.2,2,2,0.5,0.6,500,13.450788074704054
763,0.2,2,2,0.5,0.6,600,13.14533256882451
764,0.2,2,2,0.5,0.6,700,13.117638589222427
765,0.2,2,2,0.5,0.6,800,13.012162028173229
766,0.2,2,2,0.5,0.6,900,12.972008412362516
767,0.2,2,2,0.5,0.6,1000,13.008837772572114
768,0.2,2,2,0.5,0.8,500,12.398925880684258
769,0.2,2,2,0.5,0.8,600,12.122838136423875
770,0.2,2,2,0.5,0.8,700,12.24845364038707
771,0.2,2,2,0.5,0.8,800,12.257498423118642
772,0.2,2,2,0.5,0.8,900,12.359571231686681
773,0.2,2,2,0.5,0.8,1000,12.480025321631608
774,0.2,2,2,0.6,0.4,500,15.039731504038045
775,0.2,2,2,0.6,0.4,600,14.703872167628589
776,0.2,2,2,0.6,0.4,700,14.53994083766697
777,0.2,2,2,0.6,0.4,800,14.938841328195664
778,0.2,2,2,0.6,0.4,900,14.935823273135744
779,0.2,2,2,0.6,0.4,1000,14.821529656392935
780,0.2,2,2,0.6,0.6,500,12.755612866608661
781,0.2,2,2,0.6,0.6,600,12.726192007961053
782,0.2,2,2,0.6,0.6,700,12.806043185706415
783,0.2,2,2,0.6,0.6,800,12.716282330769557
784,0.2,2,2,0.6,0.6,900,12.807477177540738
785,0.2,2,2,0.6,0.6,1000,12.786078259579595
786,0.2,2,2,0.6,0.8,500,11.795840404296785
787,0.2,2,2,0.6,0.8,600,11.729154233816812
788,0.2,2,2,0.6,0.8,700,11.733796994343365
789,0.2,2,2,0.6,0.8,800,11.756975882738814
790,0.2,2,2,0.6,0.8,900,12.021031656763123
791,0.2,2,2,0.6,0.8,1000,12.037379352529618
792,0.2,2,3,0.1,0.4,500,34.29435014136567
793,0.2,2,3,0.1,0.4,600,31.959413832228986
794,0.2,2,3,0.1,0.4,700,36.48161407839124
795,0.2,2,3,0.1,0.4,800,34.26965981584401
796,0.2,2,3,0.1,0.4,900,31.98744615979851
797,0.2,2,3,0.1,0.4,1000,31.97873664477418
798,0.2,2,3,0.1,0.6,500,33.58230145579871
799,0.2,2,3,0.1,0.6,600,31.633080649996263
800,0.2,2,3,0.1,0.6,700,34.94281560835296
801,0.2,2,3,0.1,0.6,800,33.537378981450374
802,0.2,2,3,0.1,0.6,900,31.725556102124163
803,0.2,2,3,0.1,0.6,1000,31.90798959981283
804,0.2,2,3,0.1,0.8,500,32.82634853291374
805,0.2,2,3,0.1,0.8,600,31.187109478403897
806,0.2,2,3,0.1,0.8,700,34.24691669157703
807,0.2,2,3,0.1,0.8,800,32.89158853400486
808,0.2,2,3,0.1,0.8,900,31.41453130790672
809,0.2,2,3,0.1,0.8,1000,31.532193912774567
810,0.2,2,3,0.2,0.4,500,32.2351736935255
811,0.2,2,3,0.2,0.4,600,32.084352171511114
812,0.2,2,3,0.2,0.4,700,32.44613424971118
813,0.2,2,3,0.2,0.4,800,31.367478113846147
814,0.2,2,3,0.2,0.4,900,30.880404026162307
815,0.2,2,3,0.2,0.4,1000,31.411343704908496
816,0.2,2,3,0.2,0.6,500,30.078993016645118
817,0.2,2,3,0.2,0.6,600,31.440590908870362
818,0.2,2,3,0.2,0.6,700,31.33999236491607
819,0.2,2,3,0.2,0.6,800,30.91650311131465
820,0.2,2,3,0.2,0.6,900,30.161786226499217
821,0.2,2,3,0.2,0.6,1000,29.882648092235428
822,0.2,2,3,0.2,0.8,500,31.18692202352886
823,0.2,2,3,0.2,0.8,600,32.70179559095719
824,0.2,2,3,0.2,0.8,700,32.628864853362266
825,0.2,2,3,0.2,0.8,800,32.00852597639634
826,0.2,2,3,0.2,0.8,900,29.901699487679114
827,0.2,2,3,0.2,0.8,1000,30.589519044553423
828,0.2,2,3,0.5,0.4,500,22.909408604513736
829,0.2,2,3,0.5,0.4,600,21.880135136585313
830,0.2,2,3,0.5,0.4,700,20.830253467766042
831,0.2,2,3,0.5,0.4,800,20.799786011634144
832,0.2,2,3,0.5,0.4,900,19.979777359331127
833,0.2,2,3,0.5,0.4,1000,19.960420108026113
834,0.2,2,3,0.5,0.6,500,19.610763081000993
835,0.2,2,3,0.5,0.6,600,19.03929912777709
836,0.2,2,3,0.5,0.6,700,18.016207511772738
837,0.2,2,3,0.5,0.6,800,18.402536415966384
838,0.2,2,3,0.5,0.6,900,18.042834891113614
839,0.2,2,3,0.5,0.6,1000,17.964077199003768
840,0.2,2,3,0.5,0.8,500,18.99654233289653
841,0.2,2,3,0.5,0.8,600,18.978577590737466
842,0.2,2,3,0.5,0.8,700,18.160271536012086
843,0.2,2,3,0.5,0.8,800,18.37099572162927
844,0.2,2,3,0.5,0.8,900,18.466942276974898
845,0.2,2,3,0.5,0.8,1000,18.248726625092527
846,0.2,2,3,0.6,0.4,500,20.41587679581365
847,0.2,2,3,0.6,0.4,600,19.651072096419558
848,0.2,2,3,0.6,0.4,700,18.974161156204218
849,0.2,2,3,0.6,0.4,800,19.317640608529274
850,0.2,2,3,0.6,0.4,900,18.67951672956789
851,0.2,2,3,0.6,0.4,1000,18.663103979045903
852,0.2,2,3,0.6,0.6,500,18.22867599568932
853,0.2,2,3,0.6,0.6,600,18.24167914983972
854,0.2,2,3,0.6,0.6,700,17.856405627426312
855,0.2,2,3,0.6,0.6,800,17.864372931094238
856,0.2,2,3,0.6,0.6,900,17.729678642091166
857,0.2,2,3,0.6,0.6,1000,17.88804354097979
858,0.2,2,3,0.6,0.8,500,18.446392231449547
859,0.2,2,3,0.6,0.8,600,18.535591063554218
860,0.2,2,3,0.6,0.8,700,18.226139805001953
861,0.2,2,3,0.6,0.8,800,18.122234385732106
862,0.2,2,3,0.6,0.8,900,18.41676435201914
863,0.2,2,3,0.6,0.8,1000,18.61296224427041
864,0.3,1,1,0.1,0.4,500,13.684119624248504
865,0.3,1,1,0.1,0.4,600,14.21361090639886
866,0.3,1,1,0.1,0.4,700,15.343242732120602
867,0.3,1,1,0.1,0.4,800,14.582239403702951
868,0.3,1,1,0.1,0.4,900,14.338325463336828
869,0.3,1,1,0.1,0.4,1000,14.318526727456586
870,0.3,1,1,0.1,0.6,500,15.952449171691486
871,0.3,1,1,0.1,0.6,600,14.4027733939918
872,0.3,1,1,0.1,0.6,700,15.890154226538645
873,0.3,1,1,0.1,0.6,800,14.715977156129156
874,0.3,1,1,0.1,0.6,900,14.5599202414235
875,0.3,1,1,0.1,0.6,1000,14.959611229540057
876,0.3,1,1,0.1,0.8,500,15.57636486380094
877,0.3,1,1,0.1,0.8,600,14.863776750444693
878,0.3,1,1,0.1,0.8,700,15.765031572934532
879,0.3,1,1,0.1,0.8,800,14.965859358102964
880,0.3,1,1,0.1,0.8,900,14.99358542997732
881,0.3,1,1,0.1,0.8,1000,14.32821611152366
882,0.3,1,1,0.2,0.4,500,15.75355284437667
883,0.3,1,1,0.2,0.4,600,14.890569211785712
884,0.3,1,1,0.2,0.4,700,14.902491492923943
885,0.3,1,1,0.2,0.4,800,14.852308118266247
886,0.3,1,1,0.2,0.4,900,14.719831001959163
887,0.3,1,1,0.2,0.4,1000,14.91035504649048
888,0.3,1,1,0.2,0.6,500,16.33002718781253
889,0.3,1,1,0.2,0.6,600,15.18592400536881
890,0.3,1,1,0.2,0.6,700,15.521231221611904
891,0.3,1,1,0.2,0.6,800,15.222446663486515
892,0.3,1,1,0.2,0.6,900,14.494432915667549
893,0.3,1,1,0.2,0.6,1000,15.200697632984957
894,0.3,1,1,0.2,0.8,500,16.056439298336908
895,0.3,1,1,0.2,0.8,600,14.444620739319262
896,0.3,1,1,0.2,0.8,700,15.638999380661224
897,0.3,1,1,0.2,0.8,800,14.600737049522557
898,0.3,1,1,0.2,0.8,900,14.528935180105531
899,0.3,1,1,0.2,0.8,1000,15.211088036549809
900,0.3,1,1,0.5,0.4,500,15.477267175676113
901,0.3,1,1,0.5,0.4,600,14.501471776385362
902,0.3,1,1,0.5,0.4,700,14.942601260867102
903,0.3,1,1,0.5,0.4,800,14.83138706689936
904,0.3,1,1,0.5,0.4,900,15.25570306545967
905,0.3,1,1,0.5,0.4,1000,15.321563771747943
906,0.3,1,1,0.5,0.6,500,15.326348812588664
907,0.3,1,1,0.5,0.6,600,15.055831231696718
908,0.3,1,1,0.5,0.6,700,14.322107027585307
909,0.3,1,1,0.5,0.6,800,14.73430533528159
910,0.3,1,1,0.5,0.6,900,14.85614086775399
911,0.3,1,1,0.5,0.6,1000,15.389498096950808
912,0.3,1,1,0.5,0.8,500,15.368939914826026
913,0.3,1,1,0.5,0.8,600,14.946291607263923
914,0.3,1,1,0.5,0.8,700,14.786496392446121
915,0.3,1,1,0.5,0.8,800,14.828045278215484
916,0.3,1,1,0.5,0.8,900,14.990199414367336
917,0.3,1,1,0.5,0.8,1000,15.712349171670073
918,0.3,1,1,0.6,0.4,500,15.270630056096767
919,0.3,1,1,0.6,0.4,600,14.623679291417952
920,0.3,1,1,0.6,0.4,700,14.794699899653502
921,0.3,1,1,0.6,0.4,800,14.615455124209808
922,0.3,1,1,0.6,0.4,900,15.308268967875469
923,0.3,1,1,0.6,0.4,1000,15.235286234001714
924,0.3,1,1,0.6,0.6,500,15.228604998897467
925,0.3,1,1,0.6,0.6,600,14.883678913493505
926,0.3,1,1,0.6,0.6,700,14.005561748949482
927,0.3,1,1,0.6,0.6,800,14.73864701009807
928,0.3,1,1,0.6,0.6,900,15.177075051489004
929,0.3,1,1,0.6,0.6,1000,15.007623775154348
930,0.3,1,1,0.6,0.8,500,14.788676989028989
931,0.3,1,1,0.6,0.8,600,14.687520067367064
932,0.3,1,1,0.6,0.8,700,14.3705135282854
933,0.3,1,1,0.6,0.8,800,14.821408465034898
934,0.3,1,1,0.6,0.8,900,14.949675174449236
935,0.3,1,1,0.6,0.8,1000,15.12649692936881
936,0.3,1,2,0.1,0.4,500,27.114541627345936
937,0.3,1,2,0.1,0.4,600,25.457530009707796
938,0.3,1,2,0.1,0.4,700,26.99086637663851
939,0.3,1,2,0.1,0.4,800,25.235545781835206
940,0.3,1,2,0.1,0.4,900,23.04039584046668
941,0.3,1,2,0.1,0.4,1000,22.418240156637793
942,0.3,1,2,0.1,0.6,500,22.770982638890327
943,0.3,1,2,0.1,0.6,600,20.38466223656814
944,0.3,1,2,0.1,0.6,700,19.02605372507019
945,0.3,1,2,0.1,0.6,800,17.932758149578074
946,0.3,1,2,0.1,0.6,900,16.72832841088647
947,0.3,1,2,0.1,0.6,1000,16.183024164072556
948,0.3,1,2,0.1,0.8,500,24.87322958251743
949,0.3,1,2,0.1,0.8,600,21.11175491013279
950,0.3,1,2,0.1,0.8,700,18.326282630323416
951,0.3,1,2,0.1,0.8,800,17.340820640976812
952,0.3,1,2,0.1,0.8,900,15.565290815267412
953,0.3,1,2,0.1,0.8,1000,15.770998211421272
954,0.3,1,2,0.2,0.4,500,16.087331877174428
955,0.3,1,2,0.2,0.4,600,15.920438499872942
956,0.3,1,2,0.2,0.4,700,15.736724194722681
957,0.3,1,2,0.2,0.4,800,15.504860321544617
958,0.3,1,2,0.2,0.4,900,15.88605939005392
959,0.3,1,2,0.2,0.4,1000,15.026390664656644
960,0.3,1,2,0.2,0.6,500,15.802158170621313
961,0.3,1,2,0.2,0.6,600,15.525776762870741
962,0.3,1,2,0.2,0.6,700,15.15781749628917
963,0.3,1,2,0.2,0.6,800,15.447583553021383
964,0.3,1,2,0.2,0.6,900,15.129990942143559
965,0.3,1,2,0.2,0.6,1000,14.770197845844955
966,0.3,1,2,0.2,0.8,500,15.383917466669843
967,0.3,1,2,0.2,0.8,600,14.5652097370688
968,0.3,1,2,0.2,0.8,700,14.749798303127427
969,0.3,1,2,0.2,0.8,800,13.990723534661004
970,0.3,1,2,0.2,0.8,900,14.692115131907666
971,0.3,1,2,0.2,0.8,1000,15.439896509845617
972,0.3,1,2,0.5,0.4,500,15.472174069994768
973,0.3,1,2,0.5,0.4,600,14.675701186312804
974,0.3,1,2,0.5,0.4,700,14.805214324636005
975,0.3,1,2,0.5,0.4,800,15.254140522595545
976,0.3,1,2,0.5,0.4,900,14.80695124034449
977,0.3,1,2,0.5,0.4,1000,15.318272096191388
978,0.3,1,2,0.5,0.6,500,15.108802246756829
979,0.3,1,2,0.5,0.6,600,14.723549262013613
980,0.3,1,2,0.5,0.6,700,14.517400040755755
981,0.3,1,2,0.5,0.6,800,14.722613003925549
982,0.3,1,2,0.5,0.6,900,14.832105315249025
983,0.3,1,2,0.5,0.6,1000,15.363208120253345
984,0.3,1,2,0.5,0.8,500,15.174240464977299
985,0.3,1,2,0.5,0.8,600,14.411431031078056
986,0.3,1,2,0.5,0.8,700,14.68619797697699
