,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,n_estimators,error
189,0.1,2,2,0.1,0.6,1000,29.63840214561182
324,0.1,4,2,0.1,0.6,1000,29.63840214561182
510,0.2,1,3,0.5,0.4,500,29.680007387314554
245,0.1,2,3,0.5,0.6,500,29.706424745456914
243,0.1,2,3,0.5,0.4,900,29.74250603377326
378,0.1,4,3,0.5,0.4,900,29.74250603377326
380,0.1,4,3,0.5,0.6,500,29.75379072827223
323,0.1,4,2,0.1,0.6,900,29.761802166574608
188,0.1,2,2,0.1,0.6,900,29.761802166574608
111,0.1,1,3,0.5,0.6,600,29.777403869912362
110,0.1,1,3,0.5,0.6,500,29.959595857166462
54,0.1,1,2,0.1,0.6,1000,29.989618171228766
53,0.1,1,2,0.1,0.6,900,30.166647421701267
120,0.1,1,3,0.6,0.4,500,30.26933787882095
121,0.1,1,3,0.6,0.4,600,30.32323208503707
255,0.1,2,3,0.6,0.4,500,30.45153497387277
390,0.1,4,3,0.6,0.4,500,30.45153497387277
256,0.1,2,3,0.6,0.4,600,30.567795590444664
391,0.1,4,3,0.6,0.4,600,30.567795590444664
588,0.2,2,2,0.1,0.4,900,30.676681919418087
723,0.2,4,2,0.1,0.4,900,30.676681919418087
453,0.2,1,2,0.1,0.4,900,30.676681919418087
726,0.2,4,2,0.1,0.6,600,30.856286345827534
591,0.2,2,2,0.1,0.6,600,30.856286345827534
107,0.1,1,3,0.5,0.4,700,31.052246772917197
456,0.2,1,2,0.1,0.6,600,31.100193148564387
596,0.2,2,2,0.1,0.8,600,31.111024698071322
731,0.2,4,2,0.1,0.8,600,31.111024698071322
461,0.2,1,2,0.1,0.8,600,31.130599471710397
242,0.1,2,3,0.5,0.4,700,31.242964339194234
377,0.1,4,3,0.5,0.4,700,31.242964339194234
589,0.2,2,2,0.1,0.4,1000,31.24776726801497
454,0.2,1,2,0.1,0.4,1000,31.24776726801497
724,0.2,4,2,0.1,0.4,1000,31.24776726801497
1126,0.3,4,2,0.1,0.4,600,31.51087355003794
856,0.3,1,2,0.1,0.4,600,31.51087355003794
991,0.3,2,2,0.1,0.4,600,31.51087355003794
995,0.3,2,2,0.1,0.6,500,32.085418784514
1130,0.3,4,2,0.1,0.6,500,32.085418784514
860,0.3,1,2,0.1,0.6,500,32.16791416878334
327,0.1,4,2,0.1,0.8,700,32.34379055946677
192,0.1,2,2,0.1,0.8,700,32.34379055946677
57,0.1,1,2,0.1,0.8,700,32.48529553008896
105,0.1,1,3,0.5,0.4,500,32.747361730075575
375,0.1,4,3,0.5,0.4,500,32.92862353964357
240,0.1,2,3,0.5,0.4,500,32.92862353964357
187,0.1,2,2,0.1,0.6,700,32.99286533747432
322,0.1,4,2,0.1,0.6,700,32.99286533747432
106,0.1,1,3,0.5,0.4,600,33.064585450907515
590,0.2,2,2,0.1,0.6,500,33.088636733771125
725,0.2,4,2,0.1,0.6,500,33.088636733771125
376,0.1,4,3,0.5,0.4,600,33.20988254701807
241,0.1,2,3,0.5,0.4,600,33.20988254701807
721,0.2,4,2,0.1,0.4,600,33.258843712275414
586,0.2,2,2,0.1,0.4,600,33.258843712275414
451,0.2,1,2,0.1,0.4,600,33.258843712275414
455,0.2,1,2,0.1,0.6,500,33.29231033382554
52,0.1,1,2,0.1,0.6,700,33.38562230318817
321,0.1,4,2,0.1,0.6,600,33.76699560770452
186,0.1,2,2,0.1,0.6,600,33.76699560770452
326,0.1,4,2,0.1,0.8,600,33.82758279770151
191,0.1,2,2,0.1,0.8,600,33.82758279770151
56,0.1,1,2,0.1,0.8,600,33.91673057713035
51,0.1,1,2,0.1,0.6,600,34.06843004997618
48,0.1,1,2,0.1,0.4,900,34.483785120638764
318,0.1,4,2,0.1,0.4,900,34.483785120638764
183,0.1,2,2,0.1,0.4,900,34.483785120638764
184,0.1,2,2,0.1,0.4,1000,34.773431312315665
49,0.1,1,2,0.1,0.4,1000,34.773431312315665
319,0.1,4,2,0.1,0.4,1000,34.773431312315665
320,0.1,4,2,0.1,0.6,500,34.85935599118499
185,0.1,2,2,0.1,0.6,500,34.85935599118499
990,0.3,2,2,0.1,0.4,500,35.00378049301563
855,0.3,1,2,0.1,0.4,500,35.00378049301563
1125,0.3,4,2,0.1,0.4,500,35.00378049301563
50,0.1,1,2,0.1,0.6,500,35.08771442752044
46,0.1,1,2,0.1,0.4,600,35.13522696750866
181,0.1,2,2,0.1,0.4,600,35.13522696750866
316,0.1,4,2,0.1,0.4,600,35.13522696750866
1135,0.3,4,2,0.1,0.8,500,35.30795518614186
1000,0.3,2,2,0.1,0.8,500,35.30795518614186
865,0.3,1,2,0.1,0.8,500,35.51472110145657
992,0.3,2,2,0.1,0.4,700,35.704197630074766
1127,0.3,4,2,0.1,0.4,700,35.704197630074766
857,0.3,1,2,0.1,0.4,700,35.704197630074766
585,0.2,2,2,0.1,0.4,500,35.79138981719804
450,0.2,1,2,0.1,0.4,500,35.79138981719804
720,0.2,4,2,0.1,0.4,500,35.79138981719804
452,0.2,1,2,0.1,0.4,700,36.38409039933039
587,0.2,2,2,0.1,0.4,700,36.38409039933039
722,0.2,4,2,0.1,0.4,700,36.38409039933039
595,0.2,2,2,0.1,0.8,500,36.70890483327919
730,0.2,4,2,0.1,0.8,500,36.70890483327919
460,0.2,1,2,0.1,0.8,500,36.79212360728278
45,0.1,1,2,0.1,0.4,500,36.90424656619844
315,0.1,4,2,0.1,0.4,500,36.90424656619844
180,0.1,2,2,0.1,0.4,500,36.90424656619844
190,0.1,2,2,0.1,0.8,500,37.45140757901937
325,0.1,4,2,0.1,0.8,500,37.45140757901937
55,0.1,1,2,0.1,0.8,500,37.62070094778375
182,0.1,2,2,0.1,0.4,700,37.797291726792785
317,0.1,4,2,0.1,0.4,700,37.797291726792785
47,0.1,1,2,0.1,0.4,700,37.797291726792785
496,0.2,1,3,0.1,0.4,600,37.82325323247199
631,0.2,2,3,0.1,0.4,600,37.82325323247199
766,0.2,4,3,0.1,0.4,600,37.82325323247199
91,0.1,1,3,0.1,0.4,600,37.97265648877209
226,0.1,2,3,0.1,0.4,600,37.97265648877209
361,0.1,4,3,0.1,0.4,600,37.97265648877209
636,0.2,2,3,0.1,0.6,600,37.99203524474872
771,0.2,4,3,0.1,0.6,600,37.99203524474872
501,0.2,1,3,0.1,0.6,600,37.99203524474872
231,0.1,2,3,0.1,0.6,600,38.02843569548293
96,0.1,1,3,0.1,0.6,600,38.02843569548293
366,0.1,4,3,0.1,0.6,600,38.02843569548293
236,0.1,2,3,0.1,0.8,600,38.19361436706461
371,0.1,4,3,0.1,0.8,600,38.19361436706461
101,0.1,1,3,0.1,0.8,600,38.19361436706461
641,0.2,2,3,0.1,0.8,600,38.40681600905609
506,0.2,1,3,0.1,0.8,600,38.40681600905609
776,0.2,4,3,0.1,0.8,600,38.40681600905609
1171,0.3,4,3,0.1,0.4,600,38.424469307315256
1036,0.3,2,3,0.1,0.4,600,38.424469307315256
901,0.3,1,3,0.1,0.4,600,38.424469307315256
1041,0.3,2,3,0.1,0.6,600,38.923924966819484
1176,0.3,4,3,0.1,0.6,600,38.923924966819484
906,0.3,1,3,0.1,0.6,600,38.923924966819484
1043,0.3,2,3,0.1,0.6,900,39.23882314372989
1178,0.3,4,3,0.1,0.6,900,39.23882314372989
908,0.3,1,3,0.1,0.6,900,39.23882314372989
769,0.2,4,3,0.1,0.4,1000,39.321010518801295
499,0.2,1,3,0.1,0.4,1000,39.321010518801295
634,0.2,2,3,0.1,0.4,1000,39.321010518801295
1038,0.3,2,3,0.1,0.4,900,39.376115649052124
903,0.3,1,3,0.1,0.4,900,39.376115649052124
1173,0.3,4,3,0.1,0.4,900,39.376115649052124
503,0.2,1,3,0.1,0.6,900,39.384409466894155
638,0.2,2,3,0.1,0.6,900,39.384409466894155
773,0.2,4,3,0.1,0.6,900,39.384409466894155
633,0.2,2,3,0.1,0.4,900,39.40050851290444
498,0.2,1,3,0.1,0.4,900,39.40050851290444
768,0.2,4,3,0.1,0.4,900,39.40050851290444
1181,0.3,4,3,0.1,0.8,600,39.42322846359761
911,0.3,1,3,0.1,0.8,600,39.42322846359761
1046,0.3,2,3,0.1,0.8,600,39.42322846359761
94,0.1,1,3,0.1,0.4,1000,39.505957500439514
229,0.1,2,3,0.1,0.4,1000,39.505957500439514
364,0.1,4,3,0.1,0.4,1000,39.505957500439514
1039,0.3,2,3,0.1,0.4,1000,39.53109536851523
904,0.3,1,3,0.1,0.4,1000,39.53109536851523
1174,0.3,4,3,0.1,0.4,1000,39.53109536851523
1183,0.3,4,3,0.1,0.8,900,39.531302027215695
913,0.3,1,3,0.1,0.8,900,39.531302027215695
1048,0.3,2,3,0.1,0.8,900,39.531302027215695
504,0.2,1,3,0.1,0.6,1000,39.552509315035174
774,0.2,4,3,0.1,0.6,1000,39.552509315035174
639,0.2,2,3,0.1,0.6,1000,39.552509315035174
99,0.1,1,3,0.1,0.6,1000,39.55718417609278
369,0.1,4,3,0.1,0.6,1000,39.55718417609278
234,0.1,2,3,0.1,0.6,1000,39.55718417609278
98,0.1,1,3,0.1,0.6,900,39.57628783139704
233,0.1,2,3,0.1,0.6,900,39.57628783139704
368,0.1,4,3,0.1,0.6,900,39.57628783139704
363,0.1,4,3,0.1,0.4,900,39.58125098674416
93,0.1,1,3,0.1,0.4,900,39.58125098674416
228,0.1,2,3,0.1,0.4,900,39.58125098674416
508,0.2,1,3,0.1,0.8,900,39.63685568400496
778,0.2,4,3,0.1,0.8,900,39.63685568400496
643,0.2,2,3,0.1,0.8,900,39.63685568400496
239,0.1,2,3,0.1,0.8,1000,39.72094170075069
374,0.1,4,3,0.1,0.8,1000,39.72094170075069
104,0.1,1,3,0.1,0.8,1000,39.72094170075069
373,0.1,4,3,0.1,0.8,900,39.724266361191944
238,0.1,2,3,0.1,0.8,900,39.724266361191944
103,0.1,1,3,0.1,0.8,900,39.724266361191944
1044,0.3,2,3,0.1,0.6,1000,39.784966080479585
909,0.3,1,3,0.1,0.6,1000,39.784966080479585
1179,0.3,4,3,0.1,0.6,1000,39.784966080479585
644,0.2,2,3,0.1,0.8,1000,39.85348776708099
779,0.2,4,3,0.1,0.8,1000,39.85348776708099
509,0.2,1,3,0.1,0.8,1000,39.85348776708099
1049,0.3,2,3,0.1,0.8,1000,40.17293621055803
1184,0.3,4,3,0.1,0.8,1000,40.17293621055803
914,0.3,1,3,0.1,0.8,1000,40.17293621055803
230,0.1,2,3,0.1,0.6,500,41.17211569371029
365,0.1,4,3,0.1,0.6,500,41.17211569371029
95,0.1,1,3,0.1,0.6,500,41.17211569371029
100,0.1,1,3,0.1,0.8,500,41.400139524830585
370,0.1,4,3,0.1,0.8,500,41.400139524830585
235,0.1,2,3,0.1,0.8,500,41.400139524830585
90,0.1,1,3,0.1,0.4,500,41.4118962933341
360,0.1,4,3,0.1,0.4,500,41.4118962933341
225,0.1,2,3,0.1,0.4,500,41.4118962933341
367,0.1,4,3,0.1,0.6,700,41.82615063745118
232,0.1,2,3,0.1,0.6,700,41.82615063745118
97,0.1,1,3,0.1,0.6,700,41.82615063745118
372,0.1,4,3,0.1,0.8,700,42.02269686261939
237,0.1,2,3,0.1,0.8,700,42.02269686261939
102,0.1,1,3,0.1,0.8,700,42.02269686261939
635,0.2,2,3,0.1,0.6,500,42.09458766106708
770,0.2,4,3,0.1,0.6,500,42.09458766106708
500,0.2,1,3,0.1,0.6,500,42.09458766106708
362,0.1,4,3,0.1,0.4,700,42.21261997003602
92,0.1,1,3,0.1,0.4,700,42.21261997003602
227,0.1,2,3,0.1,0.4,700,42.21261997003602
630,0.2,2,3,0.1,0.4,500,42.47084865152798
495,0.2,1,3,0.1,0.4,500,42.47084865152798
765,0.2,4,3,0.1,0.4,500,42.47084865152798
505,0.2,1,3,0.1,0.8,500,42.56047058065809
775,0.2,4,3,0.1,0.8,500,42.56047058065809
640,0.2,2,3,0.1,0.8,500,42.56047058065809
502,0.2,1,3,0.1,0.6,700,43.010631133813376
772,0.2,4,3,0.1,0.6,700,43.010631133813376
637,0.2,2,3,0.1,0.6,700,43.010631133813376
1175,0.3,4,3,0.1,0.6,500,43.210597585513575
1040,0.3,2,3,0.1,0.6,500,43.210597585513575
905,0.3,1,3,0.1,0.6,500,43.210597585513575
642,0.2,2,3,0.1,0.8,700,43.38898774561487
777,0.2,4,3,0.1,0.8,700,43.38898774561487
507,0.2,1,3,0.1,0.8,700,43.38898774561487
1042,0.3,2,3,0.1,0.6,700,43.59633089705168
907,0.3,1,3,0.1,0.6,700,43.59633089705168
1177,0.3,4,3,0.1,0.6,700,43.59633089705168
1035,0.3,2,3,0.1,0.4,500,43.73909139373255
1170,0.3,4,3,0.1,0.4,500,43.73909139373255
900,0.3,1,3,0.1,0.4,500,43.73909139373255
910,0.3,1,3,0.1,0.8,500,43.81870930794438
1180,0.3,4,3,0.1,0.8,500,43.81870930794438
1045,0.3,2,3,0.1,0.8,500,43.81870930794438
767,0.2,4,3,0.1,0.4,700,43.855090367582285
632,0.2,2,3,0.1,0.4,700,43.855090367582285
497,0.2,1,3,0.1,0.4,700,43.855090367582285
912,0.3,1,3,0.1,0.8,700,44.09118768977139
1047,0.3,2,3,0.1,0.8,700,44.09118768977139
1182,0.3,4,3,0.1,0.8,700,44.09118768977139
902,0.3,1,3,0.1,0.4,700,44.81704865889575
1037,0.3,2,3,0.1,0.4,700,44.81704865889575
1172,0.3,4,3,0.1,0.4,700,44.81704865889575
